playerID,year,SeasonsPlayed,Games,AtBats,Runs,Hits,Doubles,Triples,HomeRuns,RunsBattedIn,StolenBases,CaughtStealing,Walks,Strikeouts,IntentionalWalks,HitsByPitch,SacrificeHits,SacrificeFlies,GroundedIntoDoublePlays,BattingAverage,OnBasePercentage,SluggingPercentage,isArbitrationEligible,isFreeAgent,year_salary,teamID,salary,LogSalary,LogSalaryDifference,SalaryRatio
byrneer01,2007,4,160,626,103,179,30,8,21,83.0,50.0,7.0,57,98.0,5.0,10.0,1.0,4.0,12.0,0.28594249201277955,0.35294117647058826,0.46006389776357826,True,False,2008,ARI,6666666,6.823908697514868,-0.1044645453334585,0.7862043721986296
byrneer01,2008,5,52,206,28,43,13,1,6,23.0,4.0,4.0,16,36.0,0.0,2.0,0.0,0.0,5.0,0.2087378640776699,0.27232142857142855,0.36893203883495146,True,False,2009,ARI,11666666,7.066946764813785,-0.9377220361783598,0.11541917449868298
byrneer01,2009,6,84,239,26,54,14,1,8,31.0,9.0,3.0,12,30.0,0.0,3.0,2.0,2.0,4.0,0.22594142259414227,0.26953125,0.39330543933054396,False,True,2010,SEA,400000,5.6020599913279625,0.500338348666034,3.1647422766170177
cabelen01,1984,10,127,436,52,135,17,3,8,44.0,8.0,11.0,21,47.0,5.0,1.0,3.0,3.0,12.0,0.30963302752293576,0.3405639913232104,0.41743119266055045,False,True,1985,HOU,291667,5.464887294638918,0.7122938658822227,5.155773926393453
cabelen01,1985,11,117,335,40,91,19,1,2,36.0,9.0,3.0,30,36.0,1.0,0.0,2.0,0.0,5.0,0.2716417910447761,0.3315068493150685,0.3522388059701492,False,True,1986,LAN,450000,5.653212513775344,0.47310618072803123,2.9723926636696927
cabreas01,2007,0,45,159,30,45,9,2,3,22.0,0.0,0.0,17,29.0,0.0,2.0,5.0,3.0,7.0,0.2830188679245283,0.35359116022099446,0.42138364779874216,False,False,2008,CLE,393300,5.594723946409747,-0.0353974594063331,0.9217274906872649
cabreas01,2008,1,114,352,48,91,20,0,6,47.0,4.0,4.0,46,77.0,2.0,4.0,11.0,5.0,8.0,0.2585227272727273,0.3464373464373464,0.3664772727272727,False,False,2009,CLE,416700,5.619823500457278,-0.018114111920802145,0.9591485798050314
cabreas01,2009,2,131,523,81,161,42,4,6,68.0,17.0,4.0,44,89.0,1.0,1.0,10.0,3.0,13.0,0.3078393881453155,0.3607705779334501,0.4378585086042065,False,False,2010,CLE,444600,5.647969458362972,0.3431089637380529,2.2034792428544687
cabreas01,2010,3,97,381,39,105,16,1,3,29.0,6.0,4.0,25,60.0,0.0,5.0,11.0,3.0,10.0,0.2755905511811024,0.32608695652173914,0.3464566929133858,True,False,2011,CLE,2025000,6.306425027550687,-0.08021178225712688,0.8313582631512824
cabreas01,2011,4,151,604,87,165,32,3,25,92.0,17.0,5.0,44,119.0,5.0,11.0,4.0,4.0,10.0,0.2731788079470199,0.33182503770739064,0.4602649006622517,True,False,2012,CLE,4550000,6.658011396657113,0.039871871508663226,1.0961547534544611
cabreas01,2012,5,143,555,70,150,35,1,16,68.0,9.0,4.0,52,99.0,3.0,6.0,1.0,2.0,18.0,0.2702702702702703,0.3382113821138211,0.42342342342342343,True,False,2013,CLE,6500000,6.812913356642856,-0.19211187764215332,0.6425221772769367
cabreas01,2013,6,136,508,66,123,35,2,14,64.0,9.0,3.0,35,114.0,1.0,8.0,6.0,5.0,10.0,0.2421259842519685,0.29856115107913667,0.4015748031496063,False,True,2014,CLE,10000000,7.0,-0.3778913020949064,0.4188983964761993
cabreas01,2014,7,146,553,74,133,31,4,14,61.0,10.0,2.0,49,108.0,2.0,7.0,1.0,6.0,15.0,0.24050632911392406,0.3073170731707317,0.38698010849909587,False,True,2015,TBA,7500000,6.8750612633917,-0.2086284577829005,0.6185453440729437
cabreas01,2015,8,143,505,66,134,28,5,15,58.0,6.0,3.0,36,107.0,4.0,3.0,1.0,6.0,14.0,0.26534653465346536,0.3145454545454546,0.4297029702970297,False,True,2016,NYN,8250000,6.9164539485499255,-0.3760092222043454,0.4207176943871071
cabreev01,2009,0,103,377,59,96,18,8,2,31.0,25.0,8.0,46,88.0,5.0,5.0,8.0,2.0,3.0,0.2546419098143236,0.34186046511627904,0.36074270557029176,False,False,2010,SDN,418800,5.622006673006805,0.0414293381282711,1.1000928401583272
cabreev01,2012,2,115,398,49,98,19,3,2,24.0,44.0,4.0,43,110.0,2.0,3.0,5.0,0.0,3.0,0.24623115577889448,0.32432432432432434,0.3241206030150754,False,False,2013,SDN,1275000,6.105510184769974,-0.24193887416137194,0.5728766562373605
cabreev01,2013,3,95,381,54,108,15,5,4,31.0,37.0,12.0,41,69.0,0.0,2.0,10.0,1.0,1.0,0.28346456692913385,0.3552941176470588,0.3805774278215223,True,False,2014,SDN,2450000,6.389166084364533,-0.24467664187686022,0.5692766334674518
cabreev01,2014,4,90,357,36,83,13,1,3,20.0,18.0,8.0,20,86.0,0.0,1.0,9.0,4.0,5.0,0.23249299719887956,0.27225130890052357,0.29971988795518206,True,False,2015,BAL,2400000,6.380211241711606,-0.2394089040631071,0.5762236723414309
cabrefr01,1990,0,63,137,14,38,5,1,7,25.0,1.0,0.0,5,21.0,0.0,0.0,0.0,1.0,4.0,0.2773722627737226,0.3006993006993007,0.48175182481751827,False,False,1991,ATL,110000,5.041392685158225,0.32683509367165975,2.1224383960793003
cabrejo02,2000,0,100,175,27,44,3,1,2,15.0,6.0,4.0,8,15.0,0.0,2.0,1.0,1.0,1.0,0.25142857142857145,0.2903225806451613,0.3142857142857143,False,False,2001,CLE,237000,5.3747483460101035,-0.28695127503860807,0.5164743110150166
cabrejo02,2001,1,141,287,50,75,16,3,1,38.0,10.0,4.0,16,41.0,0.0,6.0,1.0,2.0,4.0,0.2613240418118467,0.31189710610932475,0.34843205574912894,False,False,2002,CLE,266000,5.424881636631067,-0.18438090817019148,0.6540622617619842
cabrejo02,2003,2,128,347,43,98,32,2,6,37.0,6.0,4.0,17,62.0,3.0,10.0,3.0,3.0,10.0,0.2824207492795389,0.33156498673740054,0.43804034582132567,False,False,2004,SEA,1000000,6.0,-0.30457247679112953,0.4959381563567937
cabreme01,2006,0,130,460,75,129,26,2,7,50.0,12.0,5.0,56,59.0,3.0,2.0,5.0,1.0,9.0,0.28043478260869564,0.3603082851637765,0.391304347826087,False,False,2007,NYA,432400,5.635885685281273,0.06924138309433836,1.1728470588182078
cabreme01,2007,1,150,545,66,149,24,8,8,73.0,13.0,5.0,43,68.0,0.0,5.0,10.0,9.0,14.0,0.27339449541284405,0.3272425249169435,0.3908256880733945,False,False,2008,NYA,461200,5.663889298622661,0.0026590997905451275,1.0061415862147232
cabreme01,2008,2,129,414,42,103,12,1,8,37.0,9.0,2.0,29,58.0,5.0,3.0,4.0,3.0,11.0,0.24879227053140096,0.30066815144766146,0.34057971014492755,False,False,2009,NYA,1400000,6.146128035678238,-0.5518755052161968,0.2806237958368488
cabreme01,2009,3,154,485,66,133,28,1,13,68.0,10.0,2.0,43,59.0,4.0,4.0,4.0,4.0,15.0,0.27422680412371137,0.3358208955223881,0.41649484536082476,True,False,2010,ATL,3100000,6.491361693834273,-0.23824916087133907,0.5777644806688349
cabreme01,2010,4,147,458,50,117,27,3,4,42.0,7.0,1.0,42,64.0,11.0,1.0,5.0,3.0,8.0,0.2554585152838428,0.31746031746031744,0.3537117903930131,True,False,2011,KCA,1250000,6.096910013008056,0.047296961578424224,1.1150567256878876
cabreme01,2011,5,155,658,102,201,44,5,18,87.0,20.0,10.0,35,94.0,3.0,1.0,7.0,5.0,12.0,0.30547112462006076,0.33905579399141633,0.4696048632218845,True,False,2012,SFN,6000000,6.778151250383644,-0.2142141455016482,0.610640850836673
cabreme01,2012,6,113,459,84,159,25,10,11,60.0,13.0,5.0,36,63.0,4.0,0.0,1.0,5.0,8.0,0.3464052287581699,0.39,0.5163398692810458,False,True,2013,TOR,8000000,6.903089986991944,-0.4249232653691708,0.375903816121061
cabreme01,2013,7,88,344,39,96,15,2,3,30.0,2.0,2.0,23,47.0,0.0,0.0,2.0,3.0,7.0,0.27906976744186046,0.3216216216216216,0.36046511627906974,False,True,2014,TOR,8000000,6.903089986991944,-0.6317563830117043,0.23347673800832333
cabreme01,2014,8,139,568,81,171,35,3,16,73.0,6.0,2.0,43,67.0,3.0,3.0,2.0,5.0,19.0,0.301056338028169,0.3505654281098546,0.45774647887323944,False,True,2015,CHA,13000000,7.113943352306837,-0.4037093261456359,0.39472140122512456
cabreme01,2015,9,158,629,70,172,36,2,12,77.0,3.0,0.0,40,88.0,2.0,2.0,2.0,10.0,18.0,0.27344992050874406,0.3142437591776799,0.3942766295707472,False,True,2016,CHA,14000000,7.146128035678238,-0.46510037423362594,0.3426885751362798
cabremi01,2003,0,87,314,39,84,21,3,12,62.0,0.0,2.0,25,84.0,3.0,2.0,4.0,1.0,12.0,0.267515923566879,0.32456140350877194,0.4681528662420382,False,False,2004,FLO,320000,5.505149978319906,0.22852270753115,1.6924767350000152
cabremi01,2004,1,160,603,101,177,31,1,33,112.0,5.0,2.0,68,148.0,5.0,6.0,0.0,8.0,20.0,0.2935323383084577,0.36642335766423356,0.5124378109452736,False,False,2005,FLO,370000,5.568201724066995,0.7123286778489035,5.156187216986017
cabremi01,2005,2,158,613,106,198,43,2,33,116.0,1.0,0.0,64,125.0,12.0,2.0,0.0,6.0,20.0,0.32300163132137033,0.3854014598540146,0.5611745513866232,False,False,2006,FLO,472000,5.6739419986340875,0.6739861654877544,4.720480038680464
cabremi01,2006,3,158,576,112,195,50,2,26,114.0,9.0,6.0,86,108.0,27.0,10.0,0.0,4.0,18.0,0.3385416666666667,0.43047337278106507,0.5677083333333334,True,False,2007,FLO,7400000,6.869231719730976,0.007876925359178166,1.0183027705080445
cabremi01,2007,4,157,588,91,188,38,2,34,119.0,2.0,1.0,79,127.0,23.0,5.0,1.0,7.0,17.0,0.3197278911564626,0.4005891016200295,0.564625850340136,True,False,2008,DET,11300000,7.05307844348342,-0.20964588686302932,0.6170979634232747
cabremi01,2008,5,160,616,85,180,36,2,37,127.0,1.0,0.0,56,126.0,6.0,3.0,0.0,9.0,16.0,0.2922077922077922,0.34941520467836257,0.5373376623376623,True,False,2009,DET,14383049,7.15785096000469,-0.4206144813462478,0.37965184839795124
cabremi01,2009,6,160,611,96,198,34,0,34,103.0,6.0,2.0,68,107.0,14.0,5.0,0.0,1.0,22.0,0.32405891980360063,0.3956204379562044,0.546644844517185,False,True,2010,DET,20000000,7.301029995663981,-0.3502797016409085,0.44639600408537194
cabremi01,2010,7,150,548,111,180,45,1,38,126.0,3.0,3.0,89,95.0,32.0,3.0,0.0,8.0,17.0,0.3284671532846715,0.41975308641975306,0.6222627737226277,False,True,2011,DET,20000000,7.301029995663981,-0.39332669427094036,0.4042716674185518
cabremi01,2011,8,161,572,111,197,48,0,30,105.0,2.0,1.0,108,89.0,22.0,3.0,0.0,5.0,24.0,0.34440559440559443,0.4476744186046512,0.5856643356643356,False,True,2012,DET,21000000,7.3222192947339195,-0.31303922802647577,0.4863632725221049
cabremi01,2012,9,161,622,109,205,40,0,44,139.0,4.0,1.0,66,98.0,17.0,3.0,0.0,6.0,28.0,0.3295819935691318,0.3931133428981349,0.6061093247588425,False,True,2013,DET,21000000,7.3222192947339195,-0.29112508071402665,0.5115344877926681
cabremi01,2013,10,148,555,103,193,26,1,44,137.0,3.0,0.0,90,94.0,19.0,5.0,0.0,2.0,19.0,0.34774774774774775,0.44171779141104295,0.6360360360360361,False,True,2014,DET,22000000,7.342422680822207,-0.3677051590738438,0.42883955919287214
cabremi01,2014,11,159,611,101,191,52,1,25,109.0,1.0,1.0,60,117.0,10.0,3.0,0.0,11.0,21.0,0.31260229132569556,0.3708029197080292,0.5237315875613748,False,True,2015,DET,22000000,7.342422680822207,-0.3334723236582411,0.4640103590893241
cabremi01,2015,12,119,429,64,145,28,1,18,76.0,1.0,1.0,77,82.0,15.0,3.0,0.0,2.0,19.0,0.337995337995338,0.44031311154598823,0.5337995337995338,False,True,2016,DET,28000000,7.447158031342219,-0.6615732054918926,0.21798509264580554
cabreor01,1998,0,79,261,44,73,16,5,3,22.0,6.0,2.0,18,27.0,1.0,0.0,5.0,1.0,6.0,0.2796934865900383,0.325,0.41379310344827586,False,False,1999,MON,225000,5.352182518111363,0.13301284717925377,1.3583536284341926
cabreor01,1999,1,104,382,48,97,23,5,8,39.0,2.0,2.0,18,38.0,4.0,3.0,4.0,0.0,9.0,0.25392670157068065,0.29280397022332505,0.4031413612565445,False,False,2000,MON,265000,5.423245873936808,0.20042334483889857,1.5864388797940827
cabreor01,2000,2,125,422,47,100,25,1,13,55.0,4.0,4.0,25,28.0,3.0,1.0,3.0,3.0,12.0,0.23696682464454977,0.2793791574279379,0.3933649289099526,False,False,2001,MON,340000,5.531478917042255,-0.006654147033854585,0.9847950408995891
cabreor01,2001,3,162,626,64,173,41,6,14,96.0,19.0,7.0,43,54.0,5.0,4.0,4.0,7.0,15.0,0.2763578274760383,0.3235294117647059,0.4281150159744409,True,False,2002,MON,2400000,6.380211241711606,-0.05959771969398453,0.8717707239080088
cabreor01,2002,4,153,563,64,148,43,1,7,56.0,25.0,7.0,48,53.0,4.0,2.0,9.0,4.0,16.0,0.26287744227353466,0.3209076175040519,0.38010657193605685,True,False,2003,MON,3300000,6.518513939877887,-0.18038076591601815,0.6601144415791202
cabreor01,2003,5,162,626,95,186,47,2,17,80.0,24.0,2.0,52,64.0,3.0,1.0,3.0,9.0,18.0,0.2971246006389776,0.34738372093023256,0.46006389776357826,True,False,2004,MON,6000000,6.778151250383644,-0.12036716022842153,0.7579365311572607
cabreor01,2004,6,161,618,74,163,38,3,10,62.0,16.0,4.0,39,54.0,0.0,3.0,3.0,10.0,16.0,0.26375404530744334,0.30597014925373134,0.38349514563106796,False,True,2005,LAA,6000000,6.778151250383644,-0.284114494196098,0.5198589266906276
cabreor01,2005,7,141,540,70,139,28,3,8,57.0,21.0,2.0,38,50.0,4.0,3.0,4.0,2.0,10.0,0.2574074074074074,0.30874785591766724,0.3648148148148148,False,True,2006,LAA,7500000,6.8750612633917,-0.42158353755463907,0.3788056625891281
cabreor01,2006,8,153,607,95,171,45,1,9,72.0,27.0,3.0,51,58.0,0.0,3.0,3.0,11.0,12.0,0.28171334431630973,0.33482142857142855,0.40362438220757824,False,True,2007,LAA,8500000,6.929418925714293,-0.22957802298424124,0.5894160762669065
cabreor01,2007,9,155,638,101,192,35,1,8,86.0,20.0,4.0,44,64.0,0.0,5.0,3.0,11.0,12.0,0.30094043887147337,0.3452722063037249,0.39655172413793105,False,True,2008,CHA,10000000,7.0,-0.299316144388472,0.5019770426237449
cabreor01,2008,10,161,661,93,186,33,1,8,57.0,19.0,6.0,56,71.0,1.0,1.0,3.0,9.0,16.0,0.2813918305597579,0.3342503438789546,0.37065052950075644,False,True,2009,OAK,4000000,6.6020599913279625,0.05837475095813449,1.1438649455088055
cabreor01,2009,11,160,656,83,186,36,3,9,77.0,13.0,4.0,36,71.0,1.0,0.0,6.0,10.0,22.0,0.28353658536585363,0.3162393162393162,0.38871951219512196,False,True,2010,CIN,2020000,6.305351369446623,0.3265278798754885,2.120937543971934
cabreor01,2010,12,123,494,64,130,33,0,4,42.0,11.0,4.0,28,53.0,0.0,3.0,5.0,7.0,11.0,0.2631578947368421,0.3026315789473684,0.354251012145749,False,True,2011,CLE,1000000,6.0,0.5279875744036042,3.372776586720794
cainlo01,2012,1,61,222,27,59,9,2,7,31.0,10.0,0.0,15,56.0,0.0,3.0,0.0,4.0,4.0,0.26576576576576577,0.3155737704918033,0.4189189189189189,False,False,2013,KCA,503175,5.701719055267569,-0.012241649986745706,0.97220611865489
cainlo01,2013,2,115,399,54,100,21,3,4,46.0,14.0,6.0,33,90.0,2.0,4.0,0.0,6.0,10.0,0.2506265664160401,0.30995475113122173,0.3483709273182957,False,False,2014,KCA,546000,5.737192642704737,-0.022192651695184473,0.9501832018116148
cainlo01,2014,3,133,471,55,142,29,4,5,53.0,28.0,5.0,24,108.0,2.0,4.0,0.0,3.0,9.0,0.30148619957537154,0.3386454183266932,0.4118895966029724,True,False,2015,KCA,2725000,6.435366506612661,0.010556354015722746,1.0246047243082999
cainlo01,2015,4,140,551,101,169,34,6,16,72.0,28.0,6.0,37,98.0,4.0,12.0,0.0,4.0,16.0,0.30671506352087113,0.3609271523178808,0.47731397459165154,True,False,2016,KCA,6500000,6.812913356642856,-0.049497109792037364,0.8922835576703253
cairomi01,1998,0,150,515,49,138,26,5,5,46.0,19.0,8.0,24,44.0,0.0,6.0,11.0,2.0,9.0,0.26796116504854367,0.3071297989031079,0.36699029126213595,False,False,1999,TBA,235000,5.371067862271737,0.14765863602742346,1.4049427774582373
cairomi01,1999,1,120,465,61,137,15,5,3,36.0,22.0,7.0,24,46.0,0.0,7.0,7.0,5.0,13.0,0.2946236559139785,0.33532934131736525,0.36774193548387096,False,False,2000,TBA,295000,5.469822015978163,0.24615334604340156,1.7625982964597648
cairomi01,2002,3,108,184,28,46,9,2,2,23.0,1.0,1.0,13,36.0,2.0,3.0,6.0,2.0,5.0,0.25,0.3069306930693069,0.3532608695652174,True,False,2003,SLN,850000,5.929418925714293,-0.1837680472712382,0.6549859026728451
cairomi01,2003,4,92,261,41,64,15,2,5,32.0,4.0,1.0,13,30.0,1.0,6.0,3.0,7.0,6.0,0.24521072796934865,0.289198606271777,0.37547892720306514,True,False,2004,NYA,900000,5.954242509439325,0.10373327073703731,1.26979400032651
cairomi01,2004,5,122,360,48,105,17,5,6,42.0,11.0,3.0,18,49.0,1.0,14.0,12.0,4.0,7.0,0.2916666666666667,0.34595959595959597,0.4166666666666667,True,False,2005,NYN,900000,5.954242509439325,0.23988684544149574,1.7373481072001216
cairomi01,2005,6,100,327,31,82,18,0,2,19.0,13.0,3.0,19,31.0,2.0,4.0,12.0,5.0,5.0,0.25076452599388377,0.29577464788732394,0.3241590214067278,False,True,2006,NYA,1000000,6.0,0.1601378296080549,1.445898574672945
cairomi01,2006,7,81,222,28,53,12,3,0,30.0,13.0,1.0,13,31.0,0.0,1.0,5.0,3.0,4.0,0.23873873873873874,0.2803347280334728,0.31981981981981983,False,True,2007,NYA,750000,5.8750612633917,0.16821275375997136,1.4730339409310458
cairomi01,2008,8,108,221,34,55,14,2,0,23.0,5.0,2.0,18,32.0,0.0,4.0,6.0,1.0,6.0,0.248868778280543,0.3155737704918033,0.33031674208144796,False,True,2009,PHI,500000,5.698970004336019,0.26009831414101825,1.8201128430709081
cairomi01,2010,9,91,200,30,58,12,0,4,28.0,4.0,0.0,17,30.0,0.0,4.0,2.0,3.0,4.0,0.29,0.35267857142857145,0.41,False,True,2011,CIN,1000000,6.0,0.1183597766976261,1.313287397403947
cairomi01,2011,10,102,245,33,65,8,2,8,33.0,3.0,4.0,18,36.0,1.0,7.0,3.0,3.0,3.0,0.2653061224489796,0.32967032967032966,0.4122448979591837,False,True,2012,CIN,1000000,6.0,0.07384390805458363,1.1853426416874793
caldeiv01,1986,1,37,131,13,31,5,0,2,13.0,3.0,1.0,6,33.0,0.0,1.0,0.0,0.0,1.0,0.2366412213740458,0.2753623188405797,0.32061068702290074,False,False,1987,CHA,85000,4.929418925714293,0.5600048698167273,3.6308212604793533
caldeiv01,1987,2,144,542,93,159,38,2,28,83.0,10.0,5.0,60,109.0,6.0,1.0,0.0,4.0,13.0,0.2933579335793358,0.3624382207578254,0.525830258302583,False,False,1988,CHA,140000,5.146128035678238,0.9423260663283202,8.75640955752712
caldeiv01,1988,3,73,264,40,56,14,0,14,35.0,4.0,4.0,34,66.0,2.0,0.0,0.0,3.0,6.0,0.21212121212121213,0.29900332225913623,0.42424242424242425,True,False,1989,CHA,380000,5.57978359661681,0.6142862152166639,4.114207724225971
caldeiv01,1989,4,157,622,83,178,34,9,14,87.0,7.0,1.0,43,94.0,7.0,3.0,2.0,6.0,20.0,0.2861736334405145,0.3323442136498516,0.43729903536977494,True,False,1990,CHA,925000,5.9661417327390325,0.5854053651144184,3.849509228553027
caldeiv01,1990,5,158,607,85,166,44,2,14,74.0,32.0,16.0,51,79.0,7.0,1.0,0.0,8.0,26.0,0.27347611202635913,0.3268365817091454,0.42174629324546953,True,False,1991,MON,2215000,6.345373730559088,0.0840998015643537,1.2136677211986089
caldeiv01,1991,6,134,470,69,141,22,3,19,75.0,31.0,16.0,53,64.0,4.0,3.0,1.0,10.0,7.0,0.3,0.3675373134328358,0.4808510638297872,False,True,1992,MON,2600000,6.414973347970818,-0.16016619125692166,0.6915662789477603
calhoko01,2013,0,58,195,29,55,7,2,8,32.0,2.0,2.0,21,41.0,0.0,1.0,0.0,5.0,6.0,0.28205128205128205,0.34684684684684686,0.46153846153846156,False,False,2014,LAA,506000,5.704150516839799,-0.15492721641491247,0.6999592926295664
calhoko01,2014,1,127,493,90,134,31,3,17,58.0,5.0,3.0,38,104.0,0.0,2.0,2.0,2.0,5.0,0.2718052738336714,0.3252336448598131,0.45030425963488846,False,False,2015,LAA,537500,5.730378468587643,0.21166725000030517,1.6280481682596804
calhoko01,2015,2,159,630,78,161,23,2,26,83.0,4.0,1.0,45,164.0,1.0,5.0,2.0,4.0,6.0,0.25555555555555554,0.3084795321637427,0.4222222222222222,False,False,2016,LAA,3400000,6.531478917042255,-0.40156389182560925,0.39667616708290093
callaal01,2007,0,56,144,10,31,8,0,0,7.0,1.0,1.0,9,14.0,0.0,1.0,1.0,1.0,8.0,0.2152777777777778,0.2645161290322581,0.2708333333333333,False,False,2008,KCA,394000,5.595496221825574,-0.22955958842237312,0.5894410958289491
callaal01,2008,1,74,213,21,65,8,3,0,16.0,2.0,1.0,19,14.0,0.0,0.0,1.0,1.0,6.0,0.3051643192488263,0.3605150214592275,0.37089201877934275,False,False,2009,KCA,415500,5.6185710281201295,-0.23817749381740239,0.5778598309359156
callaal01,2009,2,155,576,79,173,41,8,11,73.0,2.0,1.0,52,51.0,4.0,1.0,0.0,5.0,15.0,0.3003472222222222,0.35646687697160884,0.4565972222222222,False,False,2010,KCA,460000,5.662757831681574,0.20641681023160618,1.6084842407755027
callaal01,2010,3,146,562,61,149,27,2,10,56.0,5.0,3.0,31,42.0,3.0,1.0,1.0,6.0,22.0,0.26512455516014233,0.3016666666666667,0.3736654804270463,True,False,2011,LAA,2000000,6.301029995663981,-0.011894477074148035,0.9729836062520487
callaal01,2011,4,141,475,54,137,23,0,6,46.0,8.0,1.0,58,48.0,8.0,1.0,0.0,2.0,11.0,0.28842105263157897,0.3656716417910448,0.37473684210526315,True,False,2012,LAA,3150000,6.498310553789601,-0.22485435636921647,0.5958619364100775
callaal01,2012,5,138,457,55,115,20,0,10,53.0,4.0,3.0,56,59.0,1.0,0.0,3.0,4.0,6.0,0.25164113785557984,0.3307543520309478,0.3610503282275711,True,False,2013,LAA,4100000,6.6127838567197355,-0.4919882123784065,0.3221156218724719
callaal01,2013,6,136,453,52,117,20,0,10,58.0,0.0,2.0,53,47.0,2.0,1.0,3.0,6.0,12.0,0.2582781456953642,0.3333333333333333,0.3686534216335541,False,True,2014,OAK,4875000,6.687974620034556,-0.45762397792134735,0.34863904404001705
callaal01,2014,7,127,404,37,90,15,0,4,39.0,0.0,1.0,40,50.0,1.0,1.0,0.0,6.0,18.0,0.22277227722772278,0.29046563192904656,0.2896039603960396,False,True,2015,ATL,3000000,6.477121254719663,-0.285993986456047,0.5176139991449809
calloro01,2003,0,126,340,36,81,17,1,9,52.0,9.0,2.0,20,80.0,1.0,2.0,4.0,3.0,13.0,0.23823529411764705,0.2821917808219178,0.3735294117647059,False,False,2004,MON,312500,5.494850021680094,0.02123325890302219,1.050106287698364
camermi01,1997,0,116,379,63,98,18,3,14,55.0,23.0,2.0,55,105.0,1.0,5.0,2.0,5.0,8.0,0.25857519788918204,0.35585585585585583,0.43271767810026385,False,False,1998,CHA,230000,5.361727836017593,0.5163312184427582,3.283456132683313
camermi01,1998,1,141,396,53,83,16,5,8,43.0,27.0,11.0,37,101.0,0.0,6.0,1.0,3.0,6.0,0.20959595959595959,0.2850678733031674,0.33585858585858586,False,False,1999,CIN,295000,5.469822015978163,0.0010580931098109758,1.0024393197326513
camermi01,1999,2,146,542,93,139,34,9,21,66.0,38.0,12.0,80,145.0,2.0,6.0,5.0,3.0,4.0,0.2564575645756458,0.35657686212361334,0.46863468634686345,False,False,2000,SEA,2225000,6.347330015316951,-0.33778287893450365,0.45942764156234434
camermi01,2000,3,155,543,96,145,28,4,19,78.0,24.0,7.0,78,133.0,0.0,9.0,7.0,6.0,10.0,0.26703499079189685,0.36477987421383645,0.43830570902394106,True,False,2001,SEA,3416667,6.533602653042302,0.017609579124539643,1.0413808307511019
camermi01,2001,4,150,540,99,144,30,5,25,110.0,34.0,5.0,69,155.0,3.0,10.0,1.0,13.0,13.0,0.26666666666666666,0.3528481012658228,0.47962962962962963,True,False,2002,SEA,4666667,6.669006811979609,0.07906832529788499,1.199688028997442
camermi01,2002,5,158,545,84,130,26,5,25,80.0,31.0,8.0,79,176.0,3.0,7.0,4.0,5.0,8.0,0.23853211009174313,0.33962264150943394,0.44220183486238535,True,False,2003,SEA,7416667,6.8702087801161404,-0.2671498655455906,0.5405677526252577
